Date,Open,High,Low,Close,Volume
20170817,33.4705,33.7249,33.2748,33.3433,38207
20170818,33.3922,33.4901,33.0790,33.2650,46384
20170821,33.1965,33.4705,33.1769,33.4118,28774
20170822,33.4607,33.7935,33.3041,33.7249,40694
20170823,33.5194,33.7152,33.1182,33.2748,56669
20170824,33.2748,33.3139,32.8539,32.8735,49244
20170825,32.9420,33.0888,32.7071,32.7756,44779
20170828,32.8735,33.2454,32.8441,33.0203,85109
20170829,32.8833,32.9909,32.6778,32.7952,59089
20170830,32.9029,33.0105,32.6778,32.9812,54004
20170831,33.1280,33.3726,32.7854,33.3139,56728
20170901,33.4705,33.4705,32.5603,32.7365,70331
20170905,32.6680,32.6680,32.0612,32.3352,68240
20170906,32.3744,32.8050,32.2276,32.3255,69940
20170907,32.2667,32.4625,32.0318,32.2080,57715
20170908,32.1591,32.2276,31.5425,31.6991,78975
20170911,31.7089,31.8165,31.2881,31.6795,58927
20170912,31.6600,31.9046,31.0923,31.3370,102128
20170913,31.3272,31.4349,31.1119,31.4055,36887
20170914,31.5034,31.8850,31.3761,31.8068,85560
20170915,31.9340,31.9340,31.0728,31.3174,95359
20170918,31.3272,31.6208,31.3272,31.6208,43172
20170919,31.6991,32.4331,31.5817,32.1884,82012
20170920,32.1395,33.5781,32.1395,33.5194,116960
20170921,33.5194,34.0773,33.4020,33.6662,93911
20170922,33.7054,34.9091,33.5879,34.6743,126847
20170925,34.9776,35.2517,34.2241,34.4492,92864
20170926,34.4492,34.9091,34.4492,34.8602,80180
20170927,34.8798,35.3789,34.8700,35.0266,64976
20170928,35.0266,35.5844,34.8896,35.1832,90796
20170929,35.2419,35.5551,34.6645,35.3104,64339
20171002,35.4083,35.8878,35.1049,35.6921,68437
20171003,35.6725,36.3967,35.6040,36.3478,80432
20171004,36.4163,37.0622,35.9955,36.8469,155764
20171005,36.9741,37.3167,36.7490,36.8469,84502
20171006,36.8469,37.0133,36.2206,36.6903,69813
20171010,36.8371,37.4243,36.5435,37.1699,65351
20171011,37.2873,39.1663,37.2775,38.9510,226195
20171012,38.9608,39.0000,38.5302,38.5791,98723
20171013,38.5889,38.7406,38.5106,38.5400,58633
20171016,38.6574,38.6574,37.4145,37.7669,129306
20171017,37.8158,37.8158,37.2873,37.4928,53576
20171018,37.5515,38.2317,37.5515,37.9528,43771
20171019,37.9137,37.9234,37.4145,37.7179,19324
20171020,37.6983,38.0507,37.6494,37.9137,42052
20171023,38.0702,38.3834,37.8941,37.9430,34087
20171024,38.0507,38.0507,37.3852,37.7375,67556
20171025,37.7669,38.2562,37.7375,38.0605,54152
20171026,37.3460,37.3460,36.3967,37.1014,169371
20171027,36.9741,37.1503,36.3576,37.0035,49713
20171030,37.0133,37.9430,37.0133,37.4439,108232
20171031,37.5222,37.7473,36.7980,37.4537,55523
20171101,37.4733,38.3443,37.1405,37.7766,93284
20171102,34.6840,34.7428,31.8068,32.8637,996745
20171103,33.1182,33.4607,32.7561,33.0986,258469
20171106,33.2748,33.2748,32.2569,32.4233,158895
20171107,32.5114,32.5114,31.3859,31.7089,152247
20171108,31.6404,32.1297,31.0728,31.2489,140739
20171109,31.2098,31.3761,30.6568,31.1413,317096
20171110,31.2000,31.5719,30.9847,31.4740,81772
20171113,31.5229,32.1493,31.5034,31.7774,144591
20171114,31.8068,31.8459,31.2587,31.5327,74798
20171115,31.4838,32.2569,31.4153,32.0808,104770
20171116,32.1546,32.4005,31.8103,31.9775,156322
20171117,31.8496,32.1152,31.7808,31.9677,90942
20171120,31.9677,32.0168,31.6923,31.8693,29365
20171121,31.9775,31.9775,31.6234,31.8890,184559
20171122,31.8988,32.6070,31.8201,32.3218,118147
20171123,31.8988,32.6070,31.8201,32.3218,118147
20171124,32.3218,32.4595,32.0857,32.3021,33584
20171127,32.2431,32.4496,31.7218,32.1742,85646
20171128,32.1250,32.3513,31.9873,32.1152,25571
20171129,32.2726,32.3119,31.8595,31.9775,55192
20171130,32.1644,32.2431,31.8595,32.0955,168256
20171201,32.3710,32.3710,31.4955,31.7021,123293
20171204,31.8890,32.1841,31.7119,31.8791,48574
20171205,31.9775,32.6955,31.8496,32.6169,122633
20171206,32.3611,32.9710,32.2628,32.9316,85494
20171207,32.9513,33.6792,32.9513,33.5120,473604
20171208,33.6595,34.0628,33.4923,33.9152,85068
20171211,33.9546,33.9546,33.3644,33.7579,110365
20171212,33.8464,34.1316,33.8169,34.0726,377040
20171213,34.0333,34.3579,33.7874,34.0038,110749
20171214,34.0333,34.1513,33.4824,33.5513,91686
20171215,33.6005,33.7382,33.2857,33.4234,328005
20171218,33.4038,34.0333,33.3447,33.5513,123032
20171219,33.7874,33.8857,33.1677,33.1775,83602
20171220,33.2070,33.4529,32.9808,33.4038,145253
20171221,33.3644,33.4628,32.1644,33.2267,178742
20171222,33.2660,33.4431,33.0398,33.3251,56692
20171227,33.2857,33.5710,33.1874,33.2759,27189
20171228,33.2464,33.3644,33.0595,33.2070,35651
20171229,33.1578,33.3054,32.7546,32.8529,38263
20180102,32.8529,33.4333,32.8234,33.3546,54268
20180103,33.3349,33.8267,33.3349,33.6890,63161
20180104,33.6792,34.0333,33.5710,33.7972,54737
20180105,33.8759,33.9546,33.3152,33.3841,49841
20180108,33.4234,33.5710,33.1578,33.5218,24132
20180109,33.4628,33.6497,33.0792,33.0890,37190
20180110,33.0201,33.6300,32.9513,33.5906,45765
20180111,33.6005,34.4759,33.5906,34.0234,247638
20180112,34.0431,34.2005,33.6398,33.7185,99355
20180115,33.8169,34.2497,33.6103,34.1415,26876
20180116,34.3579,34.3677,33.7480,33.8857,79069
20180117,33.8710,34.2595,33.7283,34.0431,58212
20180118,34.0726,34.4759,33.9939,34.2398,61311
20180119,34.2398,34.2890,33.0398,33.6595,163620
20180122,33.6792,33.7677,33.0398,33.2070,87302
20180123,33.1087,33.4038,32.9218,33.2464,183611
20180124,33.2464,33.6595,33.1480,33.3546,179232
20180125,33.4136,33.6939,33.2267,33.4431,47096
20180126,33.4628,33.4628,32.8431,32.8824,81845
20180129,32.8333,33.0792,31.5545,31.7414,147213
20180130,31.6726,32.2332,31.5250,31.9775,164610
20180131,32.0365,32.5382,31.8103,32.1841,42560
20180201,32.1250,32.4398,31.7709,32.2726,85619
20180202,32.1841,32.2332,32.0070,32.0759,354366
20180205,31.9185,32.3513,31.5644,31.6136,213765
20180206,31.2890,31.6234,30.7873,30.8955,118555
20180207,31.1513,32.7152,31.1513,32.4300,191051
20180208,32.3808,32.8726,31.7611,31.8398,80007
20180209,31.9185,31.9185,30.5611,31.3480,109009
20180212,31.4365,32.3119,31.1808,31.4267,201215
20180213,31.4267,32.0562,30.9840,31.5447,53845
20180214,31.4365,32.1546,31.3775,31.9283,132747
20180215,32.0321,32.9812,31.8641,32.8923,64269
20180216,32.9713,33.4854,32.9713,33.3767,31995
20180220,33.6140,34.4543,33.3767,33.5645,160705
20180221,33.6041,33.6634,32.5363,32.6550,83190
20180222,32.7242,33.0109,32.5759,32.6253,68291
20180223,32.6253,33.0010,32.6253,32.6649,36672
20180226,32.6747,32.8329,32.3880,32.6352,97159
20180227,32.6253,32.7143,31.9926,32.1409,193904
20180228,32.1607,32.1705,31.0138,31.0633,122949
20180301,30.9941,31.3895,30.7667,30.9842,193521
20180302,34.4049,36.4712,34.3554,35.7692,660563
20180305,35.8285,36.0955,35.2848,35.8384,205658
20180306,35.8878,35.8878,35.0376,35.7000,252024
20180307,35.5913,36.8172,35.4726,36.5700,228655
20180308,36.7084,36.7084,36.2734,36.5008,104336
20180309,36.5008,36.5008,36.0460,36.2833,64637
20180312,36.3327,36.4712,35.6802,36.0955,67553
20180313,36.2536,36.2536,35.9571,35.9669,166840
20180314,36.0065,36.1449,35.6703,35.8088,99352
20180315,35.8483,35.9768,35.6901,35.7692,46728
20180316,35.7692,35.8384,35.3342,35.3342,266892
20180319,35.3738,35.3738,34.5235,34.8893,121409
20180320,34.8893,35.4528,34.8893,35.1365,64056
20180321,35.0969,35.5023,34.9783,35.1365,87331
20180322,35.0080,35.0080,34.3554,34.4148,45186
20180323,34.3554,34.6125,33.7227,33.8018,64402
20180326,34.0490,34.0490,33.3371,33.7524,65542
20180327,33.6238,33.8315,33.1987,33.5744,153568
20180328,33.5645,34.3653,33.4854,33.7524,121147
20180329,33.8018,34.0885,33.7227,33.7227,55654
20180402,33.7721,34.0885,33.1493,33.7029,133164
20180403,33.7820,34.2665,33.4756,33.9303,90322
20180404,33.8018,34.5334,33.5744,34.0885,86511
20180405,34.1379,34.8102,34.1379,34.3752,62418
20180406,34.2566,34.8893,33.9995,34.3258,85238
20180409,34.4049,35.0574,34.4049,34.7212,80345
20180410,34.8695,34.8695,34.2467,34.2862,55162
20180411,34.2665,34.7410,33.8414,34.5136,32741
20180412,34.5433,34.5532,34.2368,34.3554,37088
20180413,34.3851,34.4148,34.0786,34.0885,41477
20180416,34.1281,34.6224,34.1281,34.3554,36224
20180417,34.3851,34.3851,33.5052,33.5349,73818
20180418,33.5843,34.0292,33.2679,33.6140,91837
20180419,33.5942,33.7820,32.8923,33.3569,100740
20180420,33.3371,33.4558,32.7736,33.3965,48508
20180423,33.4261,33.8414,33.4261,33.5942,36673
20180424,33.7029,34.3159,33.1592,33.6535,89332
20180425,33.6337,33.9699,33.6041,33.6535,33148
20180426,33.6832,34.4741,33.6832,34.2961,61429
20180427,34.5532,36.1498,34.5532,36.0164,118232
20180430,35.9867,35.9867,34.5037,34.8597,98758
20180501,34.9289,34.9289,34.2961,34.5433,60324
20180502,34.5927,34.6619,34.1083,34.2566,45849
20180503,34.4049,34.4049,33.7128,34.0292,53969
20180504,34.0193,34.8003,33.9798,34.6026,59419
20180507,34.6026,35.0772,33.8117,34.0984,116197
20180508,33.5546,33.6140,31.9530,32.5660,793266
20180509,32.7044,32.7736,32.3584,32.3683,158483
20180510,32.5858,32.6253,32.2002,32.4968,491768
20180511,32.5858,32.6747,32.0816,32.1804,179447
20180514,32.2397,32.7242,32.1013,32.5363,89102
20180515,32.4968,32.4968,31.8937,31.9530,92174
20180516,31.9530,32.6352,31.8245,32.4869,348293
20180517,32.5759,32.6352,32.1804,32.2002,107226
20180518,32.3643,32.6029,32.2549,32.2648,222420
20180522,32.3344,32.3344,31.6086,31.6583,140578
20180523,31.6981,31.9765,31.2009,31.7180,221822
20180524,31.7677,31.8174,31.5688,31.6384,184392
20180525,31.5887,31.5987,31.3700,31.5390,99761
20180528,31.5788,31.9665,31.5788,31.7180,50778
20180529,31.5887,31.9665,31.3401,31.4992,63087
20180530,31.5589,31.6583,31.3899,31.5887,68912
20180531,31.5987,31.6981,31.4943,31.6981,79304
20180601,31.7080,32.1157,31.6683,31.9069,64351
20180604,31.9168,32.3145,31.9168,32.0958,54602
20180605,32.1455,32.7321,32.1455,32.7023,60021
20180606,32.7123,32.9012,32.4339,32.8912,51243
20180607,32.8117,32.8614,32.5035,32.5432,48318
20180608,32.5432,32.6824,31.5688,32.6526,86009
20180611,32.6327,33.5077,32.5532,33.4480,97904
20180612,33.4978,33.7861,33.3387,33.7364,127854
20180613,33.7066,33.8060,33.5375,33.7066,320032
20180614,33.7662,33.8060,33.7066,33.8060,137755
20180615,33.7762,34.3429,33.7066,33.8458,132115
20180618,33.8259,34.9295,33.8259,34.6114,248767
20180619,34.5119,34.7704,33.9054,34.1440,93421
20180620,34.2534,34.7008,34.2335,34.4423,33370
20180621,34.4920,34.5616,34.0645,34.3528,254732
20180622,34.4324,34.4324,33.8358,33.9253,294545
20180625,33.9352,33.9352,33.1597,33.3387,109502
20180626,33.3685,33.5872,32.8415,33.1199,160619
20180627,33.1398,33.2691,32.4537,32.6228,64172
20180628,32.5134,32.5134,32.1157,32.3841,69113
20180629,32.4239,32.6725,32.3046,32.3841,86071
20180703,32.3145,32.3145,31.9168,32.2648,44328
20180704,32.1455,32.3941,32.0163,32.2748,14742
20180705,32.3046,32.3742,32.0461,32.2947,65899
20180706,32.2449,32.2847,31.7478,31.8174,62175
20180709,31.8870,31.9665,31.5489,31.8174,124476
20180710,31.9069,32.2350,31.7379,31.8075,141106
20180711,31.6683,31.9467,30.9822,31.8373,139430
20180712,31.9168,32.1654,31.4197,31.5987,55898
20180713,31.5688,31.5887,31.0120,31.2705,62203
20180716,31.2109,31.2109,30.6938,30.8728,75626
20180717,30.7734,31.2009,30.7237,31.0816,86509
20180718,31.0816,31.5191,30.9225,31.3004,128794
20180719,31.3700,31.9268,31.2705,31.6185,77385
20180720,31.5589,31.5688,31.1114,31.1810,71142
20180723,31.1214,31.1512,30.7038,30.8330,304458
20180724,30.8430,31.0021,30.8132,30.8231,143542
20180725,30.8330,31.1214,30.7933,30.8629,118399
20180726,30.8132,31.6931,30.4254,31.4694,104560
20180727,31.4694,31.4893,30.8728,31.2109,103374
20180730,30.8132,30.9225,29.8586,30.0973,206684
20180731,29.8487,30.8728,29.7791,30.7436,152487
20180801,30.7535,31.5191,30.4453,31.4893,101367
20180802,31.3700,32.5631,31.0418,32.4537,160641
20180803,32.3046,32.3046,30.2265,31.0220,395602
20180807,30.4353,31.2009,30.4353,30.9225,119681
20180808,30.8132,31.2805,30.5745,31.1711,134607
20180809,31.1214,31.8472,31.1214,31.4595,72730
20180810,31.3302,31.8572,31.2009,31.7379,81900
20180813,31.6881,31.6881,30.6690,30.9126,66417
20180814,30.9225,31.7180,30.8132,31.6086,78708
20180815,31.5092,32.8117,31.4495,32.2449,106059
20180816,32.2449,32.4736,32.1604,32.2350,63877
20180817,32.1800,32.7500,32.1500,32.6500,85334
20180820,32.6600,32.8200,31.6650,31.7800,75728
20180821,31.8700,32.2100,31.7400,31.9100,44728
20180822,31.7500,32.0000,31.2400,31.6800,100848
